****** PREMISSAS **********;;;;;;;;;;;;;;;;;;;
cod_premissa;descr;obs;segm_tipo_clb  ;classe;subClasse;formato;decimais;seqApresent;flag_desp_recorr_func ;descr_desp_recorr;obs_desp_recorr ;ano_versao_ini;ano_versao_fim;entidade_segm  ;;;;;
2021;VP0;e;SUL_PA;vr;7;s;0;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19
2021;VP0;e;*;fgts;1;s;0;8;8;8;8;8;8;8;8;8;8;8;8
2021;VP0;e;*;fgts;2;s;0;2;2;2;2;2;2;2;2;2;2;2;2
2021;VP0;e;*;fgts;6;s;0;8;8;8;8;8;8;8;8;8;8;8;8
2022;VP0;a;*;ass_med;6;s;0;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97
2022;VP0;a;*;ass_med;7;s;0;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97;786.97
2022;VP0;a;*;ass_med;8;s;0;200;200;200;200;200;200;200;200;200;200;200;200
2022;VP0;a;*;fgts;1;s;0;8;8;8;8;8;8;8;8;8;8;8;8
2022;VP0;a;*;fgts;2;s;0;2;2;2;2;2;2;2;2;2;2;2;2
2022;VP0;a;*;fgts;6;s;0;8;8;8;8;8;8;8;8;8;8;8;8
2022;VP0;a;*;prov_13;1;s;0;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333
2022;VP0;a;*;prov_13;2;s;0;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333
2022;VP0;a;*;prov_13;6;s;0;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333
2022;VP0;a;*;prov_ferias;1;s;0;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556
2022;VP0;a;*;prov_ferias;2;s;0;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556
2022;VP0;a;*;prov_ferias;6;s;0;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556
2022;VP0;a;CY_A_MEND;ass_med;1;s;0;289.95;289.95;289.95;289.95;289.95;289.95;289.95;289.95;289.95;289.95;289.95;289.95
2018;VP0;a;SELL_CUR;vr;2;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;a;SELL_PA_FL;vr;2;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;a;SUL_CUR;vr;1;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;a;SUL_CUR;vr;2;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;a;SUL_CUR;vr;3;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;a;SUL_CUR;vr;4;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;a;SUL_CUR;vr;5;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;a;SUL_CUR;vr;6;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;a;SUL_CUR;vr;7;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2019;VP0;a;SELLER;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2019;VP0;a;SELLER;vr;1;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SELLER;vr;2;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SELLER;vr;3;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SELLER;vr;4;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SELLER;vr;5;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SELLER;vr;6;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SELLER;vr;7;s;0;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73;500.73
2019;VP0;a;SUL_CUR;ass_med;1;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_CUR;ass_med;3;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_CUR;ass_med;4;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_CUR;ass_med;5;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_CUR;ass_med;6;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_CUR;ass_med;7;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_CUR;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;VP0;a;SUL_CUR;vr;1;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_CUR;vr;2;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_CUR;vr;3;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_CUR;vr;4;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_CUR;vr;5;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_CUR;vr;6;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_CUR;vr;7;s;0;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6;761.6
2019;VP0;a;SUL_FL;ass_med;1;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_FL;ass_med;3;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_FL;ass_med;4;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_FL;ass_med;5;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_FL;ass_med;6;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_FL;ass_med;7;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_FL;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2019;VP0;a;SUL_FL;vr;1;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_FL;vr;2;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VP0;a;SUL_FL;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_FL;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_FL;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_FL;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_FL;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_PA;ass_med;1;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_PA;ass_med;3;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_PA;ass_med;4;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_PA;ass_med;5;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_PA;ass_med;6;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_PA;ass_med;7;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SUL_PA;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;VP0;a;SUL_PA;vr;1;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_PA;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_PA;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_PA;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_PA;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SUL_PA;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2020;VP0;a;SUL_FL;ass_med;1;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_FL;ass_med;3;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_FL;ass_med;4;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_FL;ass_med;5;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_FL;ass_med;6;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_FL;ass_med;7;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_FL;dissidio;*;s;0;0;0;0;0;3.5;0;0;0;0;0;0;0
2020;VP0;a;SUL_FL;vr;1;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_FL;vr;2;s;0;245;245;245;245;245;245;245;245;245;245;245;245
2020;VP0;a;SUL_FL;vr;3;s;0;506;506;506;506;506;506;506;506;506;506;506;506
2020;VP0;a;SUL_FL;vr;4;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_FL;vr;5;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_FL;vr;6;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_FL;vr;7;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;RJ;ass_med;1;s;0;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41
2020;VP0;a;RJ;ass_med;2;n;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VP0;a;RJ;ass_med;3;s;0;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12
2020;VP0;a;RJ;ass_med;4;s;0;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41
2020;VP0;a;RJ;ass_med;5;s;0;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18
2020;VP0;a;RJ;ass_med;6;s;0;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18
2020;VP0;a;RJ;ass_med;7;s;0;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18
2020;VP0;a;RJ;ass_med;8;n;0;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41
2020;VP0;a;RJ;dissidio;*;s;0;0;0;3.5;0;0;0;0;0;0;0;0;0
2020;VP0;a;RJ;vr;1;s;0;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77
2020;VP0;a;RJ;vr;2;s;0;558.64;558.64;558.64;558.64;558.64;558.64;558.64;558.64;558.64;558.64;558.64;558.64
2019;VP0;i;SUL_FL;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_FL;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_FL;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_FL;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_FL;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_PA;ass_med;1;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2021;VP0;i;SELL_CUR;ass_med;3;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2022;VP0;a;*;ass_med;4;s;0;200;200;200;200;200;200;200;200;200;200;200;200
2019;VP0;i;SUL_PA;ass_med;3;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;i;SUL_PA;ass_med;4;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;i;SUL_PA;ass_med;5;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;i;SUL_PA;ass_med;6;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;i;SUL_PA;ass_med;7;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;i;SUL_PA;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;VP0;i;SUL_PA;vr;1;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_PA;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_PA;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_PA;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_PA;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;i;SUL_PA;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2021;VP0;e;RJ;dissidio;*;s;0;0;0;4;0;0;0;0;0;0;0;0;0
2021;VP0;e;SELL_PA_FL;ass_med;1;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SELL_PA_FL;ass_med;2;n;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;VP0;e;SELL_PA_FL;vr;1;s;0;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75
2021;VP0;e;SELL_PA_FL;vr;2;s;0;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75
2021;VP0;e;SELL_PA_FL;vr;3;s;0;506.8;506.8;506.8;506.8;506.8;506.8;506.8;506.8;506.8;506.8;506.8;506.8
2021;VP0;e;SELL_PA_FL;vr;4;s;0;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75
2021;VP0;e;SELL_PA_FL;vr;5;s;0;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75
2021;VP0;e;SELL_PA_FL;vr;6;s;0;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75
2021;VP0;e;SELL_PA_FL;vr;7;s;0;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75;493.75
2021;VP0;e;SUL_FL;ass_med;1;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_FL;ass_med;3;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_FL;ass_med;4;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_FL;ass_med;5;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_FL;ass_med;6;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_FL;ass_med;7;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_FL;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2021;VP0;e;SUL_FL;vr;1;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2021;VP0;e;SUL_FL;vr;2;s;0;245;245;245;245;245;245;245;245;245;245;245;245
2021;VP0;e;SUL_FL;vr;3;s;0;506;506;506;506;506;506;506;506;506;506;506;506
2021;VP0;e;SUL_FL;vr;4;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2021;VP0;e;SUL_FL;vr;5;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2021;VP0;e;SUL_FL;vr;6;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2021;VP0;e;SUL_FL;vr;7;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2021;VP0;e;SUL_PA;ass_med;1;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_PA;ass_med;3;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_PA;ass_med;4;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_PA;ass_med;5;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SUL_PA;ass_med;6;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;e;SP;vr;7;s;0;548.63;548.63;548.63;548.63;548.63;548.63;548.63;548.63;548.63;548.63;548.63;548.63
2021;VP0;e;CY_A_MEND;ass_med;1;s;0;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000
2021;VP0;e;CY_A_MEND;ass_med;3;s;0;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77
2021;VP0;e;CY_A_MEND;ass_med;4;s;0;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000
2021;VP0;e;CY_A_MEND;ass_med;5;s;0;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39
2021;VP0;e;CY_A_MEND;ass_med;6;s;0;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39
2021;VP0;e;CY_A_MEND;ass_med;7;s;0;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39
2021;VP0;e;CY_A_MEND;ass_med;8;s;0;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000
2021;VP0;e;CY_A_MEND;dissidio;*;s;0;3.5;0;0;0;0;0;0;0;0;0;0;0
2021;VP0;e;CY_A_MEND;vr;1;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;CY_A_MEND;vr;2;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;CY_A_MEND;vr;3;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;CY_A_MEND;vr;4;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;CY_A_MEND;vr;5;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;CY_A_MEND;vr;6;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;CY_A_MEND;vr;7;s;0;399;399;399;399;399;399;399;399;399;399;399;399
2021;VP0;e;NORTE;ass_med;1;s;0;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000
2021;VP0;e;NORTE;ass_med;3;s;0;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77;272.77
2021;VP0;e;NORTE;ass_med;4;s;0;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000
2021;VP0;e;NORTE;ass_med;5;s;0;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39
2021;VP0;e;NORTE;ass_med;6;s;0;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39
2021;VP0;e;NORTE;ass_med;7;s;0;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39;1274.39
2021;VP0;e;NORTE;ass_med;8;s;0;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000;28.103.000.000.000.000
2021;VP0;e;NORTE;dissidio;*;s;0;3.5;0;0;0;0;0;0;0;0;0;0;0
2021;VP0;e;NORTE;vr;1;s;0;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75
2021;VP0;e;NORTE;vr;2;s;0;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75
2021;VP0;e;NORTE;vr;3;s;0;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75
2021;VP0;e;NORTE;vr;4;s;0;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75
2021;VP0;e;NORTE;vr;5;s;0;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75;498.75
2022;VP0;a;*;ass_med;3;s;0;200;200;200;200;200;200;200;200;200;200;200;200
2016;VP0;a;*;ti_pwsati;*;s;0;309;309;309;309;309;309;309;309;309;309;309;309
2016;VP0;a;C_OESTE;ass_med;1;n;0;181;181;181;181;181;181;181;181;181;181;181;181
2016;VP0;a;*;mes_merito;*;s;0;0;0;0;0;1;0;0;0;0;0;0;0
2016;VP0;a;C_OESTE;ass_med;3;n;0;181;181;181;181;181;181;181;181;181;181;181;181
2016;VP0;a;C_OESTE;ass_med;4;n;0;181;181;181;181;181;181;181;181;181;181;181;181
2016;VP0;a;*;dissidio;*;s;0;0;0;0;0;8.700.000.000.000.000;0;0;0;0;0;0;0
2016;VP0;a;C_OESTE;ass_med;5;n;0;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97
2016;VP0;a;C_OESTE;ass_med;6;n;0;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97
2016;VP0;a;C_OESTE;ass_med;7;n;0;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97;797.97
2016;VP0;a;C_OESTE;ass_med;8;n;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;VP0;a;CY_A_MEND;vr;1;n;0;420;420;420;420;420;420;420;420;420;420;420;420
2016;VP0;a;CY_A_MEND;vr;2;n;0;420;420;420;420;420;420;420;420;420;420;420;420
2016;VP0;a;CY_A_MEND;vr;3;n;0;420;420;420;420;420;420;420;420;420;420;420;420
2022;VP0;a;NORTE;ass_med;7;s;0;955.39;955.39;955.39;955.39;955.39;955.39;955.39;955.39;955.39;955.39;955.39;955.39
2016;VP0;a;CY_A_MEND;vr;4;n;0;420;420;420;420;420;420;420;420;420;420;420;420
2016;VP0;a;CY_A_MEND;vr;5;n;0;420;420;420;420;420;420;420;420;420;420;420;420
2016;VP0;a;CY_A_MEND;vr;6;n;0;420;420;420;420;420;420;420;420;420;420;420;420
2016;VP0;a;CY_A_MEND;vr;7;n;0;420;420;420;420;420;420;420;420;420;420;420;420
