;ano;cod_ccusto;cod_classe_custo;cod_sub_classe_custo;obs_valor;valor_m01;valor_m02;valor_m03;valor_m04;valor_m05;valor_m06;valor_m07;valor_m08;valor_m09;valor_m10;valor_m11;valor_m12
;2023;C0042ITAMB;5200501001;00;Geraci - Aluguel Rocio - R$ 130.900;116875;116875;116875;116875;116875;130900;130900;130900;130900;130900;130900;130900
;2023;C0042ITAMB;5200502001;00;Enel - Energia Elétrica - R$ 445.770;35805;35805;35805;35805;35805;35805;38490;38490;38490;38490;38490;38490
;2023;C0042ITAMB;5200502009;00;EPL - Seguro - R$ 16.167;0;16167;0;0;0;0;0;0;0;0;0;0
;2023;C0042ITAMB;5200501003;00;Depósito P10 - Materiais Mnt - R$ 2.200\nPJ - Materiais Elétrica - R$ 2.000\nDisparcon - Materiais Mnt Ar Condicionado - R$ 2.000\nKey World - Chaves e Carimbos - R$ 800\nMunhoz Extintores - Reciclagem Extintores - R$ 2.000;7000;9000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000
;2023;C0042ITAMB;5200502002;00;Sabesp - Água e Esgoto - R$ 12.712;11825;11825;11825;11825;12712;12712;12712;12712;12712;12712;12712;12712
;2023;C0304RJCTR;5200504019;30;Frete para envio de documento;15;15;15;15;15;15;15;15;15;15;15;15
;2023;C0042GEMKT;5200410004;00;Obs: \nFaturamento Google Cloud (E-business) - R$12.000/ano\nLicença Sem Rush: R$10.000/ano\nLicença Linktree: R$10.000/ano\nLicença Canva Pro: R$500/ano\nLicença QR Code: 2.760/ano\nLicencas diversas de sorteios: 80/mes = 960/ano\nEvento gerais: 30.000/ano;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500
;2023;C0304RJADF;5200410004;00;;3900;3900;3900;3900;3900;3900;3900;3900;3900;3900;3900;16500
;2023;C0221PJCYR;5200504010;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0304RJADF;5200502005;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0042ITAMB;5200505002;00;IPTU - R$ 254.403\nAmlurb - R$ 700;254413;0;0;0;0;0;700;0;0;0;0;0
;2023;C0304RJADF;5200503005;30;Uber para deslocamento;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0304RJCTR;5200503005;30;Uber e taxi;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0042GEMKT;5200503002;30;R$10/pessoa/mes;30;30;30;30;30;30;30;30;30;30;30;30
;2023;C0219SPSEC;5200201002;00;;512;512;1536;1016;1016;1536;512;512;1536;1016;1920;1920
;2023;C0219SPSEC;5200502004;00;;60;60;60;60;60;60;60;60;60;60;60;60
;2023;C0042GEMKT;5200503005;30;600/mes;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800
;2023;C0042GEMKT;5200503005;31;Obs: Selos de Estacionamento para fornecedores e cliente;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0042GEMKT;5200504012;30;Obs: Eventos com fornecedores, eventos de debates, foruns, etc (Ex: Conecta Imobi);0;5000;0;5000;0;5000;0;5000;0;5000;0;5000
;2023;C0042GEMKT;5200504019;30;Loggi (pendente)\nObs: 200/mes;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0600PRAES;5200501001;00;;13333;13333;13333;13333;13333;13333;13333;13333;13333;13333;13333;13333
;2023;C0600PRAES;5200502001;00;;413;413;413;413;413;413;413;413;413;413;413;413
;2023;C0600PRAES;5200502007;00;;93;93;93;93;93;93;93;93;93;93;93;93
;2023;C0600RSRHU;5200502004;00;;45;45;45;45;45;45;45;45;45;45;45;45
;2023;C0042GEMKT;5200208006;30;Obs: Curso específico da area;0;6000;0;0;0;0;10000;0;0;0;0;0
;2023;C0600PRAES;5200504008;00;;95;95;95;95;95;95;95;95;95;95;95;95
;2023;C0600RSRHU;5200503016;00;Sinduscon;496;496;496;496;496;496;600;600;600;600;600;600
;2023;C0219EQRHV;5200209001;00;Admissional Crachas , Cordões e pesquisa Tecnorisk - contratação do Corretores;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000
;2023;C0219EQRHV;5200410004;00;Blocos, caderno SELLER, Canetas, Garrafas, Cartão conquiste Indique um Amigo, massagens;18000;18000;18000;18000;18000;18000;18000;18000;18000;18000;18000;18000
;2023;C0275RHUVH;5200209001;00;Cracha, cordões e Pesquisa Tecnorisk;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0304RJPLL;5200503005;30;Visitas a obras e reuniões equipe;1834;1834;1834;1834;1834;1834;1834;1834;1834;1834;1834;1834
;2023;C0304RJPLL;5200504019;30;Envio de documentos e projetos para coleta assinaturas;4;4;4;4;4;4;4;4;4;4;4;4
;2023;C0304RJPLL;5200504020;30;Orçamento do Pipefy;220;220;220;220;220;220;220;220;220;220;220;220
;2023;C0275RHUVH;5200504005;00;Ginga para Teleligações Captação RH;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000
;2023;C0219COCTR;5200503008;00;;50;0;0;0;50;0;0;0;50;0;0;50
;2023;C0042SPESG;5200502003;30;Celular de gerente;5000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200503001;30;viagens às regionais Porto Alegre e RJ 2 pessoas;8000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200503002;30;material de uso diario de escritorio;600;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200503005;30;despesas de locomoção para reunioes externas ou eventos;2500;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200503016;00;taxas para participação de ISE da B3 e CDP;50000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504001;30;auditoria relatorio de sustentabilidade padrao GRi;85000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;30;confecção do Relatório de Sustentabilidade padrão GRi base 22;145000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;31;plataforma de indicadores ESG;68000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;32;CONSULTORIA ISE, CDP, ODS, METAS ESG;78000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;33;inventário e consultoria de emissões de gas efeito estufa;253000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;34;assessoria Pacto Global;70000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;35;consultoria de comunicação ESG;85000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042SPESG;5200504002;36;consultorias diversas;50000;0;0;0;0;0;0;0;0;0;0;0
;2023;C2546PRDTA;5200502004;00;;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C2546PRDTA;5200502005;00;;40;40;40;40;40;40;40;40;40;40;40;40
;2023;C0304RJAES;5200501001;00;Alugueis, condomínios e cartão de acesso.;46500;45000;45000;45000;45000;46500;45000;45000;45000;45000;45000;45000
;2023;C2546RSPRF;5200503003;00;;33;33;33;33;33;33;33;33;33;33;33;33
;2023;C0304RJPLO;5200503001;30;VIAGENS REUNIÃO PLANEJAMENTO, VIISTAS OBRAS, TREINAMENTOS;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0304RJPLO;5200503005;30;UBER, TAXI E REEMBOLSO KM VISITA AS OBRAS;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
;2023;C0304RJPLO;5200504019;30;FRETE E LOGGI OBRAS;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0304RJPLO;5200504020;30;PIPEFY TERRENOS;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0042SPOTE;5200410004;00;Materiais identidade visual depto financeiro;0;0;300;0;0;0;300;0;0;300;0;0
;2023;C0219RJAS2;5200504021;00;Coroa de Flores R$ 550,00 maio\nManutenção do paisagismo da sala de descompressão: R$ 2.500 em Fev;0;2500;0;0;600;0;0;0;0;0;0;0
;2023;C0219RJAS2;5200501003;00;Serviço de manutenção Hidráulica/elétrica e Civil: R$ 1.766 até Fe. A partir de Março R$ 2031,00.\nPeças para reparos: R$ 625,00 em Jan, Fev, Maio, julho, Set, Out.\nRecarga extintores: R$ 345,00 em Junho\nCompra e instalação de Papel de Parede: R$ 20.000 em Abril;2391;2391;2031;22031;2391;2376;2391;2031;2391;2656;2031;2031
;2023;C0219RJAS2;5200502001;00;Energia elétrica Torre.;32068;32068;32068;32068;32068;32068;32068;32068;32068;32068;32068;32068
;2023;C0304RJDAO;5200503005;30;Uber e Taxi;2210;2210;2210;2210;2210;2210;2210;2210;2210;2210;2210;2210
;2023;C2546RSDGP;5200503003;00;;33;33;33;33;33;33;33;33;33;33;33;33
;2023;C0304RJAES;5200501002;00;MELHORIAS NO IMÓVEL;3167;3167;3167;3167;3167;3167;3167;3167;3167;3167;3167;3167
;2023;C0304RJDAO;5200504019;30;Fretes e carretos;150;150;150;150;150;150;150;150;150;150;150;150
;2023;C0042SPOTE;5200503009;00;Aquisição de pequenos imobilizados (headset's/ baterias etc);0;0;0;2000;0;0;0;2000;0;0;0;0
;2023;C0042SPOTE;5200504010;00;Manutenção e Reparos de Máquinas e Equip. Exemplos - aumento memória note/ carregadores/ manutenções diversas;0;0;0;0;500;0;0;0;500;0;0;0
;2023;C0221COCAP;5200503005;30;Reunião mensal de equipe CAP e reunião mensal equipe Fiscal;350;350;350;350;350;350;350;350;350;350;350;350
;2023;C0221COCAP;5200504002;30;Consultas de pendências financeiras de notas fiscais ou IPTU não pagos.;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200
;2023;C0219RJAS2;5200502007;00;Dedetização R$ 500,00 mensal\nSanitização: R$ 900,00 mensal\nMaterial de limpeza: R$ 400,00 mensal\nThag Mix (Dispensers) R$ 2.800 mensal\nFio Dental MHD: R$ 127,00 mensal\nHigeinização das Persianas em Març R$ 2000\nHigienização carpete: R$ 3.000 em Junho e Dez.\nAromatizador da Cyrela para ambientes R$ 914,00 em Jan, Maio e Out.;5641;6727;4727;4727;5641;7727;4727;4727;4727;5641;4727;4727
;2023;C0219RJAS2;5200503003;00;Estacionamento Prime Parking: R$ 500,00 \nChaveiro R$ 500,00 em Jan. e Out.;1000;500;500;500;500;500;500;500;500;1000;500;500
;2023;C0219RJAS2;5200504010;00;Manutenção de ar condicionado: R$1.536 até Set.  A partir de Out. R$ 1652,00/ Peças para reparo dos Aparelhos de Ar-condicionado: R$ 1.500,00 em Maio e Julho R$ 1.000,00 / Em Agosto R$ 500,00 para serviços emergenciais de manutenção / Manutenção do sistema de incêndio: R$ 1.000,00 mensal/ \nManutenção das cadeiras (troca de peças) ou compra: R$ 6.000 em Abril / Manutenção e compra de mola para a porta de vidro da Recepção: R$ 3.500,00 em Abril.;1806;2536;1806;11306;3306;2306;2806;1806;1806;1922;1922;1922
;2023;C3216CSAES;5200502009;00;EPL - Seguros 4º e 7º andar;10000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0221PJCYR;5200502004;00;;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0221PJCYR;5200502005;00;;50;0;0;0;0;0;0;0;0;0;0;0
;2023;C3099SPAES;5200502002;00;Sabesp - Água e esgoto - R$ 3.478;3230;3230;3230;3230;3478;3478;3478;3478;3478;3478;3478;3478
;2023;C0304RJDAO;5200502005;00;;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0219RJBUS;5200503001;30;Viagens para Congressos;0;0;6000;0;0;0;0;0;6000;0;0;0
;2023;C3216CSAES;5200501001;00;Aluguel 4º andar - R$ 68.544\nAluguel 7º andar - R$ 36.826\nCondomínio 4º e 7º andar - R$ 28.000;122080;122080;122080;122080;122080;122080;122080;122080;126026;133370;133370;133370
;2023;C3216CSAES;5200502001;00;Enel - Energia Elétrica 4º e 7º andar - R$ 15.052;14000;14000;14000;14000;14000;14000;15052;15052;15052;15052;15052;15052
;2023;C0600RSRHU;5200504005;00;Teste DISC e feira PUC;1500;0;0;0;0;15000;0;0;0;0;0;0
;2023;C0219RJBUS;5200503001;31;Envio da equipe para reuniões de projetos do site e digital;0;3600;0;0;0;3600;0;0;3600;0;0;0
;2023;C0600RSRHU;5200504007;00;GUPY;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600
;2023;C0304RJAES;5200501003;00;MANUT. CIVIL, ELÉTRICA E HIDRA\nMANUT. PREV E CORRETIVA DE AR\nCADEIRAS RECEPÇÃO\nMATERIAL DE MANUTENÇÃO\nLÂMPADAS E LUMINÁRIAS\nCADEIRAS COMPRA\nMANUTENÇÃO CADEIRAS\nMANUTENÇÃO NO SISTEMA DE DETECÇÃO DE FUMAÇA;8898;38898;8898;8898;8898;8898;8898;8898;8898;8898;8898;8898
;2023;C0042SPOTE;5200502004;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0042COCOB;5200410004;00;Brindes de eventos;0;0;300;0;0;0;300;0;0;0;0;300
;2023;C0219RJBUS;5200503005;30;Deslocamento para eventos;800;800;800;800;800;800;800;800;800;800;800;800
;2023;C0042COAES;5200502009;00;EPL - Seguros - R$ 3.120;0;3120;0;0;0;0;0;0;0;0;0;0
;2023;C3216CSAES;5200505002;00;IPTU - 4º e 7 andar - R$ 118.272;118272;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042CODRH;5200503005;30;Reunião/Almoço Diretoria Corporativa e Regional SP;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
;2023;C0304RJPLO;5200502005;00;;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C3099SPAES;5200502007;00;BrSupply - Material de Higiene - R$ 3.300\nArthur Flego - Materiais Diversos - R$ 200\nMas Predial - Controle de Pragas - R$ 400\n2A Reciclagem - Coleta de Resíduos - R$ 220\nHidrocosta - Limpeza e Higienização Caixas D'agua - R$ 750\nConforlab - Laudo e Análise de Ar - R$ 900\nPersonal - Higienização Estofados - R$ 3.500;3720;5370;3720;4120;3720;3720;7220;5770;3720;3720;3720;4120
;2023;C0600RSINC;5200502004;00;;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0304RJAES;5200502009;00;;0;0;0;0;0;6655;0;0;0;0;0;0
;2023;C0042COPLE;5200504002;30;CONSULTORIAS DIVERSAS;40000;40000;40000;40000;40000;40000;40000;40000;40000;40000;40000;40000
;2023;C0221COTRC;5200503005;30;CONDUÇÃO PARA REPRESENTAÇÕES NA RECEITA/PREFEITURA;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C3099SPAES;5200505002;00;IPTU - R$ 16.963\nTaxa Amlurb - R$ 800;16963;800;0;0;0;0;0;0;0;0;0;0
;2023;C0304RJAES;5200503003;00;CARIMBO, CARTÃO DE VISITA, CHAVEIRO E FOTOS SALAS \nCORDÃO/ROLER/ADESIVO COM FOTO\nDR COLUNA - ERGONOMIA\nAPOIO DE PÉ\nCAFÉ EQUIPE;1150;3122;650;650;650;1150;3122;650;650;650;650;650
;2023;C0221COTRC;5200504002;30;SERV. DE CONSULTORIA - RETENÇÕES DE IMPOSTOS;450;450;450;450;450;450;450;450;450;450;450;450
;2023;C0600RSINC;5200502005;00;;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0600RSINC;5200503002;30;Materiais de escritório.;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0600RSINC;5200503005;30;Movimentação entre plantões de venda, escritório e em viagens.;2200;2000;2000;2200;2000;2000;2200;2000;2000;2200;2000;2000
;2023;C0600RSINC;5200504012;30;Eventos para equipe e/ou fornecedores.;800;200;0;800;200;0;800;200;0;800;0;0
;2023;C0600RSINC;5200504019;30;Envio de materiais e amostras.;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0600RSFIN;5200503005;30;Despesas com transportes e refeições equipe, possíveis plantões de lançamentos de NFS, fechamentos e redução das equipes em virtude férias.\nausências e ou alguma situação atípica.;70;70;70;70;70;70;70;70;70;70;70;70
;2023;C0600RSFIN;5200504002;30;Consultas e monitoramento dos CNPJ's das SPE's da regional Sul.;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0600RSFIN;5200504019;30;Serviços utilizados para retiradas de cheques Adm's em bancos, serviços Relacionados a cartórios baixas de protestos, coleta de certidões , retirada de anuências, saques F. Fixo, entrega e coleta de doctos. em geral (bancos).;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0042COGGC;5200503009;00;;0;0;500;0;0;500;0;0;500;0;0;500
;2023;C0042COGGC;5200503005;30;Uber, taxi e Diversos;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0042COGGC;5200504020;30;Suporte CYDAG;4550;4550;4550;4550;4550;4550;4550;4550;4550;4550;4550;4550
;2023;C0042COSPT;5200504012;30;Café da manhã - reunião TI;0;0;2000;0;0;0;0;2000;0;0;0;0
;2023;C0042COSPT;5200504020;30;Contrato EA Microsoft - Licenças Office365 + Project + Servidores e SO Windows + CRM Dynamics 365;0;0;0;0;0;3060000;0;0;0;0;0;0
;2023;C0304MKTLV;5200502005;00;;20;20;20;20;20;20;20;20;20;20;20;20
;2023;C0042COSPT;5200504020;31;licenças + suporte;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000
;2023;C0042COPRE;5200504006;30;Segurança e Vigilância;11000;11000;11000;11000;11000;11000;11000;11000;11000;11000;11000;11000
;2023;C0042COPRE;5200504006;31;Segurança e Vigilância;177500;177500;177500;177500;177500;177500;177500;177500;177500;177500;177500;177500
;2023;C3099SPAES;5200504008;00;Brastemp - Locação de bebedouros - R$ 323\nATGB - Sistema de CFTV - R$ 4.096\nSegtrônica - Controladoras / Sistema de Controle de Acesso - R$ 757\nR&Y - Confecção de Crachás (Impressora) - R$ 807;5617;5640;5640;5640;5640;5640;5697;5697;5983;5983;5983;6040
;2023;C0042COPRE;5200504006;32;Segurança e Vigilância;117000;117000;117000;117000;117000;117000;117000;117000;117000;117000;117000;117000
;2023;C0042COPLE;5200503001;30;Viagens Diversas;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
;2023;C0042COSPT;5200504020;32;Licenciamento ApData;27000;27000;27000;27000;27000;27000;27000;27000;27000;27000;27000;27000
;2023;C0042COSPT;5200504020;33;Mensalidade Fênix - suporte;19799;19799;19799;19799;19799;19799;19799;19799;19799;19799;19799;19799
;2023;C0042COSPT;5200504020;34;Suporte Mensal DMDOcs;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100
;2023;C0042COSPT;5200504020;35;Valor anual Expense Mobi - app de reembolsos (Camila Santos/Suprimentos);0;120000;0;0;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;36;valor anual ThinkCell - 5.220,00 euros + despesas;0;0;0;0;0;0;0;0;0;40000;0;0
;2023;C0042COSPT;5200504020;37;consulta legado - Viábil;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0042COSPT;5200504020;38;Licenciamento;0;10000;0;0;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;39;Qualitor - Hospedagem + Licenciamento Anual;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000
;2023;C0042COSPT;5200504020;40;Suporte com infra;2185;2185;2185;2185;2185;2185;2185;2185;2185;2300;2300;2300
;2023;C0042COSPT;5200504020;41;Smartforce Tecnologia - Ferramenta de automação - USD 18.200 (base 2022);0;0;0;0;0;0;0;0;0;0;0;100000
;2023;C0042COSPT;5200504020;42;Licenciamento anual - USD 36k (base 2022);0;200000;0;0;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;43;Licenciamento;0;0;0;0;0;0;0;0;550;0;0;0
;2023;C0042COSPT;5200504020;44;Assinatura anual;2600;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;45;Licenciamento - Fornecedor TRIMBLE EUROPE;0;0;55000;0;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;46;Suporte anual;0;0;1578000;0;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;47;Antecipação de 12 meses 9k/mês no go-live do projeto;0;0;0;0;108000;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;48;Squads de aplicações;0;0;0;2500;0;0;0;0;0;0;0;0
;2023;C0042COSPT;5200504020;49;Último ano 184k total. Validar rateio Seller, Vivaz Vendas e CashMe. Considerado 12k apenas Cyrela + 38k excedente já utilizado em 2022 + 33k/mês (3,81 x 8500 envelopes) - AGUARDAR NOVO FORNECEDOR/PLANO DE MIGRAÇÃO.;83000;40000;40000;40000;40000;12000;12000;12000;12000;12000;12000;12000
;2023;C2546RSDTA;5200504009;00;;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000
;2023;C2546RSDTA;5200502004;00;;70;70;70;70;70;70;70;70;70;70;70;70
;2023;C2546RSDTA;5200502005;00;;70;70;70;70;70;70;70;70;70;70;70;70
;2023;C2546RSDTA;5200503003;00;;150;150;150;150;150;150;150;150;150;150;150;150
;2023;C2546RSDTA;5200503009;00;Aquisição de ferramentas ou equipamentos para investigação das patologias.;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C2546RSDTA;5200503011;00;Aquisição de uniformes e epis para a equipe.;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100
;2023;C0042COSPT;5200504020;50;Tráfego de arquivos e serviço de API para comunicação bancária;15300;15300;15300;15300;16500;16500;16500;16500;16500;16500;16500;16500
;2023;C0042COSPT;5200504020;51;Solução anti-captcha para robôs (RPA);0;0;2000;0;0;0;0;0;0;0;0;0
;2023;C0042SPJUC;5200503005;30;Viagens e reuniões;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0042SPJUC;5200504002;30;Consultoria;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0219EQRHS;5200208006;30;Incentivo Educacional Wagner Couto - Pós Graduação;520;520;520;520;520;520;520;520;520;520;520;520
;2023;C0042SLAES;5200501001;00;;15232;15232;15232;15232;15232;15232;15232;15232;15232;15232;15232;15232
;2023;C0219EQRHS;5200208008;30;Considerar R$ 50 x 45p = R$2.250 anual + R$450 mês para bolo + refri + descartavéis e chocolates talento;640;640;640;640;640;640;640;640;640;640;640;640
;2023;C0219EQRHS;5200208008;31;Frutas para escritório;2520;2520;2520;2520;2520;2520;2520;2520;2520;2520;2520;2520
;2023;C0042SPJUC;5200504004;30;HONORÁRIOS ADVOCATICIOS;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
;2023;C0042SPJUC;5200504012;30;Workshop;250;250;250;250;250;250;250;250;250;250;250;250
;2023;C0600RSCOB;5200503008;00;]renovação por 3 anos dos Certificados Digitais de Gilson e Jair;0;0;0;300;0;0;0;0;0;0;0;0
;2023;C0219EQRHS;5200209001;00;Registro Contratos 200 x R$ 200,00 = R$ 30.000,00 + R$ 1.500,00 Tecnorisk + R$ 5.000,00 para produção de material para captação ou anúncio no Facebook + R$ 5.500,00 Mast + R$ 870 crachás (60un) + kit integração Seller: R$ 14.347 + Kit CLT R$ 1.000,00 (R$ 50,00 x 20p);5700;5700;5700;5700;5700;5700;5700;5700;5700;5700;5700;5700
;2023;C0304RJAPT;5200502005;00;;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0042BLAES;5200502004;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C1818RSLID;5200503003;00;Considerando 22 x R$ 235;0;0;0;5170;0;0;0;0;0;0;0;0
;2023;C0217RJAPT;5200502003;30;telefone saúde;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
;2023;C0219EQRHS;5200503009;00;Caixa de Som RH;2000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0304RJAES;5200504018;00;ACCESS;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500
;2023;C0600PRAES;5200503004;30;Itens de copa e cozinha;56;56;56;56;56;56;56;56;56;56;56;56
;2023;C0600PRAES;5200504020;30;Manutenção de softwares;15;15;15;15;15;15;15;15;15;15;15;15
;2023;C0600PRAES;5200504025;30;terceirizada;2035;2035;2035;2035;2035;2035;2035;2035;2035;2035;2035;2035
