ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;fornecedor;obs_valor;aux
2023;C0042COJUB;5200504002;32;Desenvolvimento Projetos de Inovação - Assessoria e desenvolvimento dos projetos de inovação do Jurídico;50000;0;0;0;0;0;50000;0;0;0;0;0;Desenvolvimento Projetos de Inovação;Assessoria e desenvolvimento dos projetos de inovação do Jurídico;Desenvolvimento Projetos de Inovação - Assessoria e desenvolvimento dos projetos de inovação do Jurídico
2023;C0042COMON;5200504002;30;Clipping de notícias - Clipagem diária de notícias (já incluso matérias de rádio e TV).;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;Clipping de notícias;Clipagem diária de notícias (já incluso matérias de rádio e TV).;Clipping de notícias - Clipagem diária de notícias (já incluso matérias de rádio e TV).
2023;C0042COMON;5200504002;31;Press manager - Acesso ao mailing de jornalistas para envio de press releases.;500;500;500;500;500;500;500;500;500;500;500;500;Press manager;Acesso ao mailing de jornalistas para envio de press releases.;Press manager - Acesso ao mailing de jornalistas para envio de press releases.
2023;C0042COMON;5200504002;32;Page One agência de design - Criação de campanhas/peças de design de comunicação interna.;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;Page One agência de design;Criação de campanhas/peças de design de comunicação interna.;Page One agência de design - Criação de campanhas/peças de design de comunicação interna.
2023;C0042COMON;5200504002;33;Produtora de vídeos - Contratação de produtora de vídeos para produção de conteúdo de comunicação interna e redes sociais.;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;Produtora de vídeos;Contratação de produtora de vídeos para produção de conteúdo de comunicação interna e redes sociais.;Produtora de vídeos - Contratação de produtora de vídeos para produção de conteúdo de comunicação interna e redes sociais.
2023;C0042COMON;5200504002;34;Ações de endomarketing e diversidade - Ações de engajamento de colaboradores nos temas de diversidade, datas comemorativas, campanhas e comunicação interna.;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;Ações de endomarketing e diversidade;Ações de engajamento de colaboradores nos temas de diversidade, datas comemorativas, campanhas e comunicação interna.;Ações de endomarketing e diversidade - Ações de engajamento de colaboradores nos temas de diversidade, datas comemorativas, campanhas e comunicação interna.
2023;C0042COMON;5200504002;35;Consultoria de redes sociais - Profissionalização das redes sociais corporativas.;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;Consultoria de redes sociais;Profissionalização das redes sociais corporativas.;Consultoria de redes sociais - Profissionalização das redes sociais corporativas.
2023;C0042COMON;5200504002;36;Dialog app de comunicação interna. - Pagamento da licença do Cyrela On.;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;Dialog app de comunicação interna.;Pagamento da licença do Cyrela On.;Dialog app de comunicação interna. - Pagamento da licença do Cyrela On.
2023;C0042COMON;5200504002;37;Expo Cyrela 60 anos - Execução da Expo Cyrela no escritório da Faria Lima Square.;0;300000;0;0;0;0;0;300000;0;0;0;0;Expo Cyrela 60 anos;Execução da Expo Cyrela no escritório da Faria Lima Square.;Expo Cyrela 60 anos - Execução da Expo Cyrela no escritório da Faria Lima Square.
2023;C0042COPLE;5200504002;30;ZYLBER CONSULTORIA - CONSULTORIAS DIVERSAS;40000;40000;40000;40000;40000;40000;40000;40000;40000;40000;40000;40000;ZYLBER CONSULTORIA;CONSULTORIAS DIVERSAS;ZYLBER CONSULTORIA - CONSULTORIAS DIVERSAS
2023;C0042COPTR;5200504002;30;Paes e Colauto Adv / Grant Thornton - Assessoria tributária e revisão das obrigações acessórias;16000;42000;22500;22500;101500;22500;22500;22500;22500;22500;22500;22500;Paes e Colauto Adv / Grant Thornton;Assessoria tributária e revisão das obrigações acessórias;Paes e Colauto Adv / Grant Thornton - Assessoria tributária e revisão das obrigações acessórias
2023;C0042CORCI;5200504002;30;BTG Pactual CTVM S.A. - Formador de mercado CYRE3;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;BTG Pactual CTVM S.A.;Formador de mercado CYRE3;BTG Pactual CTVM S.A. - Formador de mercado CYRE3
2023;C0042CORCI;5200504002;31;Banco Bradesco S.A. - Escriturador de ações;50000;50000;50000;50000;50000;50000;50000;50000;50000;50000;50000;50000;Banco Bradesco S.A.;Escriturador de ações;Banco Bradesco S.A. - Escriturador de ações
2023;C0042CORCI;5200504002;32;DASCAM ASSESSORIA EMPRESARIAL S/S LTDA - Atualização de cadastro da Eirenor no Banco Central para pagamento de dividendos;0;0;0;535;535;0;0;0;535;0;0;535;DASCAM ASSESSORIA EMPRESARIAL S/S LTDA;Atualização de cadastro da Eirenor no Banco Central para pagamento de dividendos;DASCAM ASSESSORIA EMPRESARIAL S/S LTDA - Atualização de cadastro da Eirenor no Banco Central para pagamento de dividendos
2023;C0042CORCI;5200504002;33;Economatica - software de apoio de dados financeiros;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;4200;Economatica;software de apoio de dados financeiros;Economatica - software de apoio de dados financeiros
2023;C0042CORCI;5200504002;34;ABP Intérpretes de Conferências - Tradução simultânea das conferencias de resultados;0;0;0;2700;0;2700;0;0;2700;0;0;2700;ABP Intérpretes de Conferências;Tradução simultânea das conferencias de resultados;ABP Intérpretes de Conferências - Tradução simultânea das conferencias de resultados
2023;C0042CORCI;5200504002;35;MZ CONSULT SERVIÇOS E NEGÓCIOS LTDA. - Site de RI + Consultoria + CRM base acionaria + Estudo Percepção Acionistas + Suporte Call;5500;25500;5500;9500;5500;9500;5500;5500;9500;5500;5500;9500;MZ CONSULT SERVIÇOS E NEGÓCIOS LTDA.;Site de RI + Consultoria + CRM base acionaria + Estudo Percepção Acionistas + Suporte Call;MZ CONSULT SERVIÇOS E NEGÓCIOS LTDA. - Site de RI + Consultoria + CRM base acionaria + Estudo Percepção Acionistas + Suporte Call
2023;C0042CORCI;5200504002;36;Zoom Video Communications Inc. ('Zoom') - 2 assinaturas (considerei cambio de 5,50 x 749,50 USD);0;0;0;0;0;0;4122;0;0;0;0;0;Zoom Video Communications Inc. ('Zoom');2 assinaturas (considerei cambio de 5,50 x 749,50 USD);Zoom Video Communications Inc. ('Zoom') - 2 assinaturas (considerei cambio de 5,50 x 749,50 USD)
2023;C0042CORCI;5200504002;37;Moody s Local BR - Rating Cyrela;0;0;0;0;0;0;0;0;0;85000;0;0;Moody s Local BR;Rating Cyrela;Moody s Local BR - Rating Cyrela
2023;C0042CORCI;5200504002;38;Santand & Poor's - Rating Cyrela, USD 20k;0;0;0;0;0;0;110000;0;0;0;0;0;Santand & Poor's;Rating Cyrela, USD 20k;Santand & Poor's - Rating Cyrela, USD 20k
2023;C0042COREB;5200504002;30;pesquisa salarial - pesquisa Salarial;0;0;0;0;0;0;110000;0;0;0;0;0;pesquisa salarial;pesquisa Salarial;pesquisa salarial - pesquisa Salarial
2023;C0042COREB;5200504002;31;Banco de Dados - Banco de dados Mercer;0;0;0;30000;0;0;0;0;0;0;0;0;Banco de Dados;Banco de dados Mercer;Banco de Dados - Banco de dados Mercer
2023;C0042COREB;5200504002;32;Revisão de Estrutura - Projeto de Revisão de cargos Max People;0;35000;0;35000;0;0;0;0;0;0;0;0;Revisão de Estrutura;Projeto de Revisão de cargos Max People;Revisão de Estrutura - Projeto de Revisão de cargos Max People
2023;C0042COSIS;5200504002;30;INCENTIVALE MARKETING DE INCENTIVO - Vouchers Ifood;0;0;0;0;0;0;0;0;0;0;15000;0;INCENTIVALE MARKETING DE INCENTIVO;Vouchers Ifood;INCENTIVALE MARKETING DE INCENTIVO - Vouchers Ifood
2023;C0042COSOP;5200504002;30;Sphere I.T. - Infraestrutura + DBA + SNOC;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;Sphere I.T.;Infraestrutura + DBA + SNOC;Sphere I.T. - Infraestrutura + DBA + SNOC
2023;C0042COSOP;5200504002;31;Microsoft - Suporte Premier - Suporte Premier;120000;0;0;0;0;0;0;0;0;0;0;0;Microsoft - Suporte Premier;Suporte Premier;Microsoft - Suporte Premier - Suporte Premier
2023;C0042COSOP;5200504002;32;CBS HOLDING S.A. (Proteus) - CBS HOLDING S.A. (Proteus)\nServiços de SI;7600;7600;7600;7600;7600;7600;7600;7600;7600;7600;7600;7600;CBS HOLDING S.A. (Proteus);CBS HOLDING S.A. (Proteus)\nServiços de SI;CBS HOLDING S.A. (Proteus) - CBS HOLDING S.A. (Proteus)\nServiços de SI
2023;C0042COSOP;5200504002;33;Project SA - Contrato do suporte para o Project Online (JOSE ROBERTO MOURA SOARES DE LIMA – ME (PROJECTSA));5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;Project SA;Contrato do suporte para o Project Online (JOSE ROBERTO MOURA SOARES DE LIMA – ME (PROJECTSA));Project SA - Contrato do suporte para o Project Online (JOSE ROBERTO MOURA SOARES DE LIMA – ME (PROJECTSA))
2023;C0042EQRHU;5200504002;30;Pesquisa clima - Humanizadas - pesquisa anual;0;0;0;0;0;0;50000;0;0;0;0;0;Pesquisa clima;Humanizadas - pesquisa anual;Pesquisa clima - Humanizadas - pesquisa anual
2023;C0042EQRHU;5200504002;31;Serviços de tradução em libras - tradução simultanea para todos os treinamentos;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;Serviços de tradução em libras;tradução simultanea para todos os treinamentos;Serviços de tradução em libras - tradução simultanea para todos os treinamentos
2023;C0042EQRHU;5200504002;32;Mentorias para grupos subrepresentados - Diversidade - Pessoas Negras;35000;0;0;0;0;0;0;0;0;0;0;0;Mentorias para grupos subrepresentados;Diversidade - Pessoas Negras;Mentorias para grupos subrepresentados - Diversidade - Pessoas Negras
2023;C0042EQRHU;5200504002;33;programas de aprendizado Jovem Aprendiz - Aprendizes espro e rede cidada;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;programas de aprendizado Jovem Aprendiz;Aprendizes espro e rede cidada;programas de aprendizado Jovem Aprendiz - Aprendizes espro e rede cidada
2023;C0042EQRHU;5200504002;34;Gestao de estagiarios - gestao dos contratos;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;Gestao de estagiarios;gestao dos contratos;Gestao de estagiarios - gestao dos contratos
2023;C0042ESTAG;5200504002;30;Capacitação de estagiários - Contratação de assessoria para capacitação e acompanhamento de estagiários.;0;60000;0;0;0;0;0;0;60000;0;0;0;Capacitação de estagiários;Contratação de assessoria para capacitação e acompanhamento de estagiários.;Capacitação de estagiários - Contratação de assessoria para capacitação e acompanhamento de estagiários.
2023;C0042ITAMB;5200504002;30;Legalli Seriços de Consultoria - Emissões Alvará Caçapava, Acessibilidade, AVS;36000;0;0;0;0;0;0;0;0;0;0;0;Legalli Seriços de Consultoria;Emissões Alvará Caçapava, Acessibilidade, AVS;Legalli Seriços de Consultoria - Emissões Alvará Caçapava, Acessibilidade, AVS
2023;C0042SLRHU;5200504002;30;AÇÕES DE RH - ANIVERSARIANTE DO MES, FESTA JUNINA, ETC;380;380;380;380;380;380;380;380;380;380;380;380;AÇÕES DE RH;ANIVERSARIANTE DO MES, FESTA JUNINA, ETC;AÇÕES DE RH - ANIVERSARIANTE DO MES, FESTA JUNINA, ETC
2023;C0042SPCRP;5200504002;30;Projeto X2ID - Manutenção do projeto de inteligência artificial.;7353;7353;7353;7353;4515;4515;4515;4515;4515;4515;4515;4515;Projeto X2ID;Manutenção do projeto de inteligência artificial.;Projeto X2ID - Manutenção do projeto de inteligência artificial.
2023;C0042SPCRP;5200504002;31;Manutenção impressora - Rateio de manutenção de impressoras.;130;130;130;130;130;130;130;130;130;130;130;130;Manutenção impressora;Rateio de manutenção de impressoras.;Manutenção impressora - Rateio de manutenção de impressoras.
2023;C0042SPCRP;5200504002;32;Manutenção Scanner - Manutenção das scanner's da área.;300;300;300;300;300;300;300;300;300;300;300;300;Manutenção Scanner;Manutenção das scanner's da área.;Manutenção Scanner - Manutenção das scanner's da área.
2023;C0042SPESG;5200504002;30;Report Comunicação Ltda - confecção do Relatório de Sustentabilidade padrão GRi base 22;145000;0;0;0;0;0;0;0;0;0;0;0;Report Comunicação Ltda;confecção do Relatório de Sustentabilidade padrão GRi base 22;Report Comunicação Ltda - confecção do Relatório de Sustentabilidade padrão GRi base 22
2023;C0042SPESG;5200504002;31;DILI CONSULTORIA LTDA - plataforma de indicadores ESG;68000;0;0;0;0;0;0;0;0;0;0;0;DILI CONSULTORIA LTDA;plataforma de indicadores ESG;DILI CONSULTORIA LTDA - plataforma de indicadores ESG
2023;C0042SPESG;5200504002;32;CTE - centro de tecnologia e engenharia - CONSULTORIA ISE, CDP, ODS, METAS ESG;78000;0;0;0;0;0;0;0;0;0;0;0;CTE - centro de tecnologia e engenharia;CONSULTORIA ISE, CDP, ODS, METAS ESG;CTE - centro de tecnologia e engenharia - CONSULTORIA ISE, CDP, ODS, METAS ESG
2023;C0042SPESG;5200504002;33;Waycarbon consultoria - inventário e consultoria de emissões de gas efeito estufa;253000;0;0;0;0;0;0;0;0;0;0;0;Waycarbon consultoria;inventário e consultoria de emissões de gas efeito estufa;Waycarbon consultoria - inventário e consultoria de emissões de gas efeito estufa
2023;C0042SPESG;5200504002;34;Pacto Global da Onu - assessoria Pacto Global;70000;0;0;0;0;0;0;0;0;0;0;0;Pacto Global da Onu;assessoria Pacto Global;Pacto Global da Onu - assessoria Pacto Global
2023;C0042SPESG;5200504002;35;agencia de publicidade - consultoria de comunicação ESG;85000;0;0;0;0;0;0;0;0;0;0;0;agencia de publicidade;consultoria de comunicação ESG;agencia de publicidade - consultoria de comunicação ESG
2023;C0042SPESG;5200504002;36;consultorias para agenda ESG - consultorias diversas;50000;0;0;0;0;0;0;0;0;0;0;0;consultorias para agenda ESG;consultorias diversas;consultorias para agenda ESG - consultorias diversas
2023;C0042SPJCG;5200504002;30;Consultorias (Tenório da Veiga/ Dalazen) - Consultorias complexas não solucionadas por advogados internos.;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;Consultorias (Tenório da Veiga/ Dalazen);Consultorias complexas não solucionadas por advogados internos.;Consultorias (Tenório da Veiga/ Dalazen) - Consultorias complexas não solucionadas por advogados internos.
2023;C0042SPJIM;5200504002;30;Maria Lucia Reis - contrato de assessoria no desenvolvimento das incorporações imobiliárias e demais serviços perante o cartório de registro de imóveis;28000;28000;28000;28000;28000;28000;28000;28000;28000;28000;28000;28000;Maria Lucia Reis;contrato de assessoria no desenvolvimento das incorporações imobiliárias e demais serviços perante o cartório de registro de imóveis;Maria Lucia Reis - contrato de assessoria no desenvolvimento das incorporações imobiliárias e demais serviços perante o cartório de registro de imóveis
2023;C0042SPJUC;5200504002;30;Consultoria - Consultoria;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;Consultoria;Consultoria;Consultoria - Consultoria
2023;C0042SPOTT;5200504002;30;Despachante / Ferramenta Pipefy - Regularizações de IPTU / Protestos / Rastreamentos em cartório / Ferramenta Pipefy para gerenciamento de solicitações (7 usuários);8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;Despachante / Ferramenta Pipefy;Regularizações de IPTU / Protestos / Rastreamentos em cartório / Ferramenta Pipefy para gerenciamento de solicitações (7 usuários);Despachante / Ferramenta Pipefy - Regularizações de IPTU / Protestos / Rastreamentos em cartório / Ferramenta Pipefy para gerenciamento de solicitações (7 usuários)
2023;C0042TESTE;5200504002;30;aaaaaaaaaaaaaaa - aaa;100;100;100;100;100;100;100;100;100;100;100;100;aaaaaaaaaaaaaaa;aaa;aaaaaaaaaaaaaaa - aaa
2023;C0042TESTE;5200504002;31;bbbbbbbbbbbbbbbbb - bbbb;0;0;0;0;200;200;0;0;0;0;0;0;bbbbbbbbbbbbbbbbb;bbbb;bbbbbbbbbbbbbbbbb - bbbb
2023;C0217RJAPT;5200504002;30;DIMEP, CIA ESTAGIO - DIMEP \n DIMEP \n ESPRO \n CIA ESTAGIO;20465;20465;20465;20465;20465;20465;20465;20465;20465;20465;20465;20465;DIMEP, CIA ESTAGIO;DIMEP \n DIMEP \n ESPRO \n CIA ESTAGIO;DIMEP, CIA ESTAGIO - DIMEP \n DIMEP \n ESPRO \n CIA ESTAGIO
2023;C0219EQRHS;5200504002;30;ESPRO - Aprendiz P&O - Programa de Aprendizagem;202;202;202;202;202;202;202;202;202;202;202;202;ESPRO - Aprendiz P&O;Programa de Aprendizagem;ESPRO - Aprendiz P&O - Programa de Aprendizagem
2023;C0219RJRHU;5200504002;30;Escritório Crissiuma Advogados - Consultas e desarquivamento de processos criminais em caso de indicações de bons corretores. R$ 1.200 uma consulta por mês.;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;Escritório Crissiuma Advogados;Consultas e desarquivamento de processos criminais em caso de indicações de bons corretores. R$ 1.200 uma consulta por mês.;Escritório Crissiuma Advogados - Consultas e desarquivamento de processos criminais em caso de indicações de bons corretores. R$ 1.200 uma consulta por mês.
2023;C0219RJRHU;5200504002;31;Personale ou Ginka - Temporário Aux. Adm e Operadora Telemarketing - R$ 6200 cada . R$ 12.400/mensal;12400;12400;12400;12400;12400;12400;12400;12400;12400;12400;12400;12400;Personale ou Ginka;Temporário Aux. Adm e Operadora Telemarketing - R$ 6200 cada . R$ 12.400/mensal;Personale ou Ginka - Temporário Aux. Adm e Operadora Telemarketing - R$ 6200 cada . R$ 12.400/mensal
2023;C0219RJRHU;5200504002;32;CM2 Assessoria e Consultoria - Homologação Banco de Horas e PLR Seller RJ junto SINDICOVI. R$ 3.900,00 em Fev e R$ 3.660,00 em Março.;0;3900;3660;0;0;0;0;0;0;0;0;0;CM2 Assessoria e Consultoria;Homologação Banco de Horas e PLR Seller RJ junto SINDICOVI. R$ 3.900,00 em Fev e R$ 3.660,00 em Março.;CM2 Assessoria e Consultoria - Homologação Banco de Horas e PLR Seller RJ junto SINDICOVI. R$ 3.900,00 em Fev e R$ 3.660,00 em Março.
2023;C0219SLDVD;5200504002;30;Mindset... - Custo mensal prestadora de serviço Priscila Farroco. R$ 10.922 mensal;10922;10922;10922;10922;10922;10922;10922;10922;10922;10922;10922;10922;Mindset...;Custo mensal prestadora de serviço Priscila Farroco. R$ 10.922 mensal;Mindset... - Custo mensal prestadora de serviço Priscila Farroco. R$ 10.922 mensal
2023;C0219SLDVD;5200504002;31;À definir.... - Custo mensal prestador de serviço para gerenciar o online - R$ 15/mensal;0;0;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;À definir....;Custo mensal prestador de serviço para gerenciar o online - R$ 15/mensal;À definir.... - Custo mensal prestador de serviço para gerenciar o online - R$ 15/mensal
2023;C0219SLVEN;5200504002;30;Companhia de Estágios - Assessoria para contrato dos Estagiários;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;Companhia de Estágios;Assessoria para contrato dos Estagiários;Companhia de Estágios - Assessoria para contrato dos Estagiários
2023;C0221COCAP;5200504002;30;Serasa Experian - Consultas de pendências financeiras de notas fiscais ou IPTU não pagos.;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;Serasa Experian;Consultas de pendências financeiras de notas fiscais ou IPTU não pagos.;Serasa Experian - Consultas de pendências financeiras de notas fiscais ou IPTU não pagos.
2023;C0221COENG;5200504002;30;Antônio Carlos Zorzi - Consultoria de engenharia prestada pelo Zorzi;35000;35000;35000;35000;35000;35000;35000;35000;35000;35000;35000;35000;Antônio Carlos Zorzi;Consultoria de engenharia prestada pelo Zorzi;Antônio Carlos Zorzi - Consultoria de engenharia prestada pelo Zorzi
2023;C0221COJUD;5200504002;30;Escritórios diversos - Consultorias estratégicas não planejadas - eventos não previstos que ocorrerem no ano (pareceres);10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;Escritórios diversos;Consultorias estratégicas não planejadas - eventos não previstos que ocorrerem no ano (pareceres);Escritórios diversos - Consultorias estratégicas não planejadas - eventos não previstos que ocorrerem no ano (pareceres)
